regionSeg1,productSeg2,regionSeg2,productSeg3,yearweek,,qty_mean,ma,MA2
A01,PG02,SALESID0001,ITEM0154,201616,0,1.5,2.2322222222222994,1.5
A01,PG02,SALESID0001,ITEM0154,201617,0,1.5,2.187777777777855,1.5
A01,PG02,SALESID0001,ITEM0154,201618,0,4.0,2.0455555555556333,4.0
A01,PG02,SALESID0001,ITEM0154,201619,0,1.0,2.101111111111189,1.0
A01,PG02,SALESID0001,ITEM0154,201620,0,2.5,2.0677777777778554,2.5
A01,PG02,SALESID0001,ITEM0154,201621,0,2.25,2.1744444444445223,2.25
A01,PG02,SALESID0001,ITEM0154,201622,0,2.25,2.1411111111111887,2.25
A01,PG02,SALESID0001,ITEM0154,201623,0,1.75,2.110000000000078,1.75
A01,PG02,SALESID0001,ITEM0154,201624,0,1.0,2.076666666666745,1.0
A01,PG02,SALESID0001,ITEM0154,201625,0,1.2,2.0433333333334116,1.2
A01,PG02,SALESID0001,ITEM0154,201626,0,2.5,1.8433333333334114,2.5
A01,PG02,SALESID0001,ITEM0154,201627,0,2.0,1.8433333333334114,2.0
A01,PG02,SALESID0001,ITEM0155,201615,0,3.0,1.7566666666667448,3.0
A01,PG02,SALESID0001,ITEM0155,201616,0,2.0,1.690000000000078,2.0
A01,PG02,SALESID0001,ITEM0155,201627,0,3.2,1.6288888888889668,3.2
A01,PG02,SALESID0001,ITEM0156,201611,0,1.0,1.6788888888889668,1.0
A01,PG02,SALESID0001,ITEM0156,201612,0,1.0,1.9855555555556337,1.0
A01,PG02,SALESID0001,ITEM0156,201613,0,1.0,2.4055555555556336,1.0
A01,PG02,SALESID0001,ITEM0156,201614,0,1.0,2.8055555555556335,1.0
A01,PG02,SALESID0001,ITEM0156,201615,0,1.2,3.183333333333411,1.2
A01,PG02,SALESID0001,ITEM0156,201616,0,1.25,3.276666666666744,1.25
A01,PG02,SALESID0001,ITEM0156,201617,0,1.3333333333333333,3.276666666666744,1.3333333333333333
A01,PG02,SALESID0001,ITEM0156,201618,0,2.5,3.6188888888889665,2.5
A01,PG02,SALESID0001,ITEM0156,201619,0,5.6,4.207777777777855,5.6
A01,PG02,SALESID0001,ITEM0156,201620,0,7.5,5.007777777777855,7.5
A01,PG02,SALESID0001,ITEM0156,201621,0,8.5,5.007777777777855,8.5
A01,PG02,SALESID0001,ITEM0156,201622,0,7.666666666666667,5.007777777777855,7.666666666666667
A01,PG02,SALESID0001,ITEM0156,201623,0,4.4,4.994444444444522,4.4
A01,PG02,SALESID0001,ITEM0156,201624,0,2.0,4.977777777777855,2.0
A01,PG02,SALESID0001,ITEM0156,201625,0,8.333333333333334,6.488888888888966,8.333333333333334
A01,PG02,SALESID0001,ITEM0156,201626,0,9.833333333333334,6.455555555555633,9.833333333333334
A01,PG02,SALESID0001,ITEM0156,201627,0,13.0,6.148888888888966,13.0
A01,PG02,SALESID0001,ITEM0158,201508,0,1.0,8.115555555555632,1.0
A01,PG02,SALESID0001,ITEM0158,201509,0,1.0,7.948888888888965,1.0
A01,PG02,SALESID0001,ITEM0158,201511,0,1.0,8.30444444444452,1.0
A01,PG02,SALESID0001,ITEM0158,201512,0,1.0,9.677777777777854,1.0
A01,PG02,SALESID0001,ITEM0158,201516,0,24.0,10.711111111111187,24.0
A01,PG02,SALESID0001,ITEM0158,201517,0,2.0,15.75555555555563,2.0
A01,PG02,SALESID0001,ITEM0158,201518,0,1.0,16.26666666666674,1.0
A01,PG02,SALESID0001,ITEM0158,201519,0,37.0,15.533333333333408,37.0
A01,PG02,SALESID0001,ITEM0158,201520,0,6.0,15.66666666666674,6.0
A01,PG02,SALESID0001,ITEM0158,201521,0,13.0,15.933333333333406,13.0
A01,PG02,SALESID0001,ITEM0158,201522,0,25.0,15.966666666666741,25.0
A01,PG02,SALESID0001,ITEM0158,201523,0,17.5,16.23333333333341,17.5
A01,PG02,SALESID0001,ITEM0158,201524,0,84.0,14.883333333333407,84.0
A01,PG02,SALESID0001,ITEM0158,201525,0,17.5,15.450000000000074,17.5
A01,PG02,SALESID0001,ITEM0158,201526,0,2.0,15.650000000000073,2.0
A01,PG02,SALESID0001,ITEM0158,201527,0,3.0,13.650000000000073,3.0
A01,PG02,SALESID0001,ITEM0158,201528,0,5.0,13.683333333333406,5.0
A01,PG02,SALESID0001,ITEM0158,201529,0,1.5,13.716666666666741,1.5
A01,PG02,SALESID0001,ITEM0158,201531,0,5.0,13.583333333333407,5.0
A01,PG02,SALESID0001,ITEM0158,201532,0,3.75,12.91666666666674,3.75
A01,PG02,SALESID0001,ITEM0158,201533,0,10.5,7.950000000000074,10.5
A01,PG02,SALESID0001,ITEM0158,201535,0,4.0,8.11666666666674,4.0
A01,PG02,SALESID0001,ITEM0158,201536,0,7.0,8.816666666666741,7.0
A01,PG02,SALESID0001,ITEM0158,201537,0,6.5,9.61666666666674,6.5
A01,PG02,SALESID0001,ITEM0158,201538,0,13.5,11.150000000000073,13.5
A01,PG02,SALESID0001,ITEM0158,201539,0,23.0,11.16666666666674,23.0
A01,PG02,SALESID0001,ITEM0158,201540,0,7.5,11.283333333333408,7.5
A01,PG02,SALESID0001,ITEM0158,201541,0,9.5,11.566666666666741,9.5
A01,PG02,SALESID0001,ITEM0158,201542,0,20.0,10.933333333333406,20.0
A01,PG02,SALESID0001,ITEM0158,201543,0,12.5,10.733333333333407,12.5
A01,PG02,SALESID0001,ITEM0158,201544,0,15.0,10.333333333333407,15.0
A01,PG02,SALESID0001,ITEM0158,201545,0,28.0,10.300000000000074,28.0
A01,PG02,SALESID0001,ITEM0158,201546,0,1.75,9.466666666666741,1.75
A01,PG02,SALESID0001,ITEM0158,201547,0,6.75,8.000000000000075,6.75
A01,PG02,SALESID0001,ITEM0158,201548,0,8.0,7.6333333333334075,8.0
A01,PG02,SALESID0001,ITEM0158,201549,0,1.0,7.06666666666674,1.0
A01,PG02,SALESID0001,ITEM0158,201550,0,1.0,5.8000000000000735,1.0
A01,PG02,SALESID0001,ITEM0158,201551,0,1.0,5.033333333333407,1.0
A01,PG02,SALESID0001,ITEM0158,201552,0,6.0,4.100000000000074,6.0
A01,PG02,SALESID0001,ITEM0158,201602,0,1.0,2.300000000000074,1.0
A01,PG02,SALESID0001,ITEM0158,201604,0,1.0,2.2500000000000737,1.0
A01,PG02,SALESID0001,ITEM0158,201606,0,2.0,1.8666666666667406,2.0
A01,PG02,SALESID0001,ITEM0158,201613,0,1.0,1.4333333333334073,1.0
A01,PG02,SALESID0001,ITEM0158,201615,0,1.0,1.500000000000074,1.0
A01,PG02,SALESID0001,ITEM0158,201617,0,1.0,1.5666666666667406,1.0
A01,PG02,SALESID0001,ITEM0158,201620,0,1.0,1.6777777777778518,1.0
A01,PG02,SALESID0001,ITEM0158,201621,0,1.0,1.3666666666667406,1.0
A01,PG02,SALESID0001,ITEM0158,201622,0,1.0,1.4111111111111851,1.0
A01,PG02,SALESID0001,ITEM0158,201623,0,1.0,1.491111111111185,1.0
A01,PG02,SALESID0001,ITEM0158,201624,0,1.5,1.6077777777778517,1.5
A01,PG02,SALESID0001,ITEM0158,201625,0,2.0,1.741111111111185,2.0
A01,PG02,SALESID0001,ITEM0158,201626,0,2.0,1.8077777777778516,2.0
A01,PG02,SALESID0001,ITEM0158,201627,0,2.6666666666666665,1.9944444444445184,2.6666666666666665
A01,PG02,SALESID0001,ITEM0382,201301,0,1.3333333333333333,2.194444444444519,1.3333333333333333
A01,PG02,SALESID0001,ITEM0382,201302,0,1.6666666666666667,2.2611111111111852,1.6666666666666667
A01,PG02,SALESID0001,ITEM0382,201303,0,2.2,2.3722222222222964,2.2
A01,PG02,SALESID0001,ITEM0382,201304,0,3.75,2.572222222222296,3.75
A01,PG02,SALESID0001,ITEM0382,201305,0,3.0,2.738888888888963,3.0
A01,PG02,SALESID0001,ITEM0382,201306,0,2.0,2.8722222222222964,2.0
A01,PG02,SALESID0001,ITEM0382,201307,0,3.8,3.098888888888963,3.8
A01,PG02,SALESID0001,ITEM0382,201308,0,4.0,3.1711111111111854,4.0
A01,PG02,SALESID0001,ITEM0382,201309,0,2.0,3.3355555555556293,2.0
A01,PG02,SALESID0001,ITEM0382,201310,0,2.6666666666666665,3.5177777777778516,2.6666666666666665
A01,PG02,SALESID0001,ITEM0382,201311,0,4.0,3.717777777777852,4.0
A01,PG02,SALESID0001,ITEM0382,201312,0,4.0,3.801111111111185,4.0
A01,PG02,SALESID0001,ITEM0382,201313,0,4.0,4.001111111111185,4.0
A01,PG02,SALESID0001,ITEM0382,201314,0,5.4,4.454444444444518,5.4
A01,PG02,SALESID0001,ITEM0382,201315,0,3.75,4.707777777777851,3.75
A01,PG02,SALESID0001,ITEM0382,201316,0,3.8,4.801111111111185,3.8
A01,PG02,SALESID0001,ITEM0382,201317,0,4.4,4.974444444444518,4.4
A01,PG02,SALESID0001,ITEM0382,201318,0,5.2,5.47666666666674,5.2
A01,PG02,SALESID0001,ITEM0382,201319,0,5.0,5.903333333333407,5.0
A01,PG02,SALESID0001,ITEM0382,201320,0,6.0,6.610000000000073,6.0
A01,PG02,SALESID0001,ITEM0382,201321,0,8.8,6.810000000000073,8.8
A01,PG02,SALESID0001,ITEM0382,201322,0,7.6,6.783333333333406,7.6
A01,PG02,SALESID0001,ITEM0382,201323,0,5.4,6.880000000000073,5.4
A01,PG02,SALESID0001,ITEM0382,201324,0,4.6,6.933333333333406,4.6
A01,PG02,SALESID0001,ITEM0382,201325,0,10.2,6.800000000000073,10.2
A01,PG02,SALESID0001,ITEM0382,201326,0,10.4,6.94666666666674,10.4
A01,PG02,SALESID0001,ITEM0382,201327,0,14.6,7.186666666666739,14.6
A01,PG02,SALESID0001,ITEM0382,201328,0,7.0,7.46666666666674,7.0
A01,PG02,SALESID0001,ITEM0382,201329,0,5.0,7.773333333333407,5.0
A01,PG02,SALESID0001,ITEM0382,201330,0,5.2,7.680000000000074,5.2
A01,PG02,SALESID0001,ITEM0382,201331,0,4.6,7.5066666666667405,4.6
A01,PG02,SALESID0001,ITEM0382,201332,0,2.4,7.400000000000074,2.4
A01,PG02,SALESID0001,ITEM0382,201333,0,7.4,6.973333333333406,7.4
A01,PG02,SALESID0001,ITEM0382,201334,0,8.6,6.653333333333406,8.6
A01,PG02,SALESID0001,ITEM0382,201335,0,10.2,6.240000000000074,10.2
A01,PG02,SALESID0001,ITEM0382,201336,0,13.4,6.10666666666674,13.4
A01,PG02,SALESID0001,ITEM0382,201337,0,6.2,6.120000000000074,6.2
A01,PG02,SALESID0001,ITEM0382,201338,0,2.8,7.7600000000000735,2.8
A01,PG02,SALESID0001,ITEM0382,201339,0,3.0,10.280000000000074,3.0
A01,PG02,SALESID0001,ITEM0382,201340,0,3.8,12.960000000000072,3.8
A01,PG02,SALESID0001,ITEM0382,201341,0,5.6,12.933333333333405,5.6
A01,PG02,SALESID0001,ITEM0382,201342,0,8.4,12.47666666666674,8.4
A01,PG02,SALESID0001,ITEM0382,201343,0,5.0,12.03666666666674,5.0
A01,PG02,SALESID0001,ITEM0382,201344,0,5.2,11.383333333333406,5.2
A01,PG02,SALESID0001,ITEM0382,201345,0,29.8,11.303333333333406,29.8
A01,PG02,SALESID0001,ITEM0382,201346,0,42.4,11.53000000000007,42.4
A01,PG02,SALESID0001,ITEM0382,201347,0,42.6,11.916666666666739,42.6
A01,PG02,SALESID0001,ITEM0382,201348,0,7.0,12.116666666666738,7.0
A01,PG02,SALESID0001,ITEM0382,201349,0,1.75,11.983333333333405,1.75
A01,PG02,SALESID0001,ITEM0382,201350,0,3.6,12.063333333333405,3.6
A01,PG02,SALESID0001,ITEM0382,201351,0,3.6,12.730000000000071,3.6
A01,PG02,SALESID0001,ITEM0382,201352,0,5.0,12.676666666666739,5.0
A01,PG02,SALESID0001,ITEM0382,201401,0,6.2,11.090000000000071,6.2
A01,PG02,SALESID0001,ITEM0382,201402,0,8.8,8.503333333333405,8.8
A01,PG02,SALESID0001,ITEM0382,201403,0,6.8,6.023333333333405,6.8
A01,PG02,SALESID0001,ITEM0382,201404,0,3.6,5.783333333333405,3.6
A01,PG02,SALESID0001,ITEM0382,201405,0,9.6,5.9333333333334055,9.6
A01,PG02,SALESID0001,ITEM0382,201406,0,15.0,5.866666666666739,15.0
A01,PG02,SALESID0001,ITEM0382,201407,0,4.4,5.760000000000073,4.4
A01,PG02,SALESID0001,ITEM0382,201408,0,6.0,5.493333333333406,6.0
A01,PG02,SALESID0001,ITEM0382,201409,0,3.6,5.246666666666739,3.6
A01,PG02,SALESID0001,ITEM0382,201410,0,5.4,4.726666666666739,5.4
A01,PG02,SALESID0001,ITEM0382,201411,0,3.4,4.340000000000073,3.4
A01,PG02,SALESID0001,ITEM0382,201412,0,4.0,4.286666666666739,4.0
A01,PG02,SALESID0001,ITEM0382,201413,0,2.6,3.7966666666667392,2.6
A01,PG02,SALESID0001,ITEM0382,201414,0,2.0,3.0300000000000726,2.0
A01,PG02,SALESID0001,ITEM0382,201415,0,1.0,3.0966666666667395,1.0
A01,PG02,SALESID0001,ITEM0382,201416,0,2.5,2.946666666666739,2.5
A01,PG02,SALESID0001,ITEM0382,201417,0,1.0,3.0666666666667393,1.0
A01,PG02,SALESID0001,ITEM0382,201418,0,1.0,3.4000000000000723,1.0
A01,PG02,SALESID0001,ITEM0383,201301,0,2.8,3.613333333333406,2.8
A01,PG02,SALESID0001,ITEM0383,201302,0,2.25,3.6800000000000725,2.25
A01,PG02,SALESID0001,ITEM0383,201303,0,3.5,3.973333333333406,3.5
A01,PG02,SALESID0001,ITEM0383,201304,0,5.4,4.226666666666739,5.4
A01,PG02,SALESID0001,ITEM0383,201305,0,3.75,4.560000000000072,3.75
A01,PG02,SALESID0001,ITEM0383,201306,0,5.4,4.846666666666739,5.4
A01,PG02,SALESID0001,ITEM0383,201307,0,10.4,5.353333333333405,10.4
A01,PG02,SALESID0001,ITEM0383,201308,0,6.6,5.966666666666739,6.6
A01,PG02,SALESID0001,ITEM0383,201309,0,5.0,6.233333333333405,5.0
A01,PG02,SALESID0001,ITEM0383,201310,0,7.0,6.736666666666738,7.0
A01,PG02,SALESID0001,ITEM0383,201311,0,5.8,7.236666666666738,5.8
A01,PG02,SALESID0001,ITEM0383,201312,0,6.0,7.490000000000071,6.0
A01,PG02,SALESID0001,ITEM0383,201313,0,6.8,8.093333333333405,6.8
A01,PG02,SALESID0001,ITEM0383,201314,0,8.6,9.066666666666737,8.6
A01,PG02,SALESID0001,ITEM0383,201315,0,10.2,10.253333333333403,10.2
A01,PG02,SALESID0001,ITEM0383,201316,0,6.8,10.426666666666735,6.8
A01,PG02,SALESID0001,ITEM0383,201317,0,9.8,10.720000000000068,9.8
A01,PG02,SALESID0001,ITEM0383,201318,0,11.0,11.346666666666737,11.0
A01,PG02,SALESID0001,ITEM0383,201319,0,9.2,12.520000000000069,9.2
A01,PG02,SALESID0001,ITEM0383,201320,0,12.8,14.120000000000068,12.8
A01,PG02,SALESID0001,ITEM0383,201321,0,20.0,15.093333333333401,20.0
A01,PG02,SALESID0001,ITEM0383,201322,0,28.2,15.120000000000068,28.2
A01,PG02,SALESID0001,ITEM0383,201323,0,9.2,15.053333333333402,9.2
A01,PG02,SALESID0001,ITEM0383,201324,0,9.4,15.240000000000068,9.4
A01,PG02,SALESID0001,ITEM0383,201325,0,16.4,15.626666666666733,16.4
A01,PG02,SALESID0001,ITEM0383,201326,0,23.4,16.38666666666673,23.4
A01,PG02,SALESID0001,ITEM0383,201327,0,30.0,16.6533333333334,30.0
A01,PG02,SALESID0001,ITEM0383,201328,0,21.4,17.0533333333334,21.4
A01,PG02,SALESID0001,ITEM0383,201329,0,9.0,17.440000000000065,9.0
A01,PG02,SALESID0001,ITEM0383,201330,0,9.2,16.18666666666673,9.2
A01,PG02,SALESID0001,ITEM0383,201331,0,9.6,16.0933333333334,9.6
A01,PG02,SALESID0001,ITEM0383,201332,0,15.6,16.240000000000066,15.6
A01,PG02,SALESID0001,ITEM0383,201333,0,22.4,15.653333333333398,22.4
A01,PG02,SALESID0001,ITEM0383,201334,0,13.2,14.946666666666733,13.2
A01,PG02,SALESID0001,ITEM0383,201335,0,18.8,14.320000000000066,18.8
A01,PG02,SALESID0001,ITEM0383,201336,0,25.8,14.093333333333398,25.8
A01,PG02,SALESID0001,ITEM0383,201337,0,9.4,14.866666666666731,9.4
A01,PG02,SALESID0001,ITEM0383,201338,0,7.8,20.306666666666732,7.8
A01,PG02,SALESID0001,ITEM0383,201339,0,11.6,27.7333333333334,11.6
A01,PG02,SALESID0001,ITEM0383,201340,0,7.6,32.62666666666673,7.6
A01,PG02,SALESID0001,ITEM0383,201341,0,12.8,32.50666666666673,12.8
A01,PG02,SALESID0001,ITEM0383,201342,0,20.6,32.0533333333334,20.6
A01,PG02,SALESID0001,ITEM0383,201343,0,18.0,31.560000000000063,18.0
A01,PG02,SALESID0001,ITEM0383,201344,0,20.6,30.42666666666673,20.6
A01,PG02,SALESID0001,ITEM0383,201345,0,90.8,30.6533333333334,90.8
A01,PG02,SALESID0001,ITEM0383,201346,0,121.0,31.613333333333397,121.0
A01,PG02,SALESID0001,ITEM0383,201347,0,89.0,32.60000000000006,89.0
A01,PG02,SALESID0001,ITEM0383,201348,0,20.6,33.466666666666725,20.6
A01,PG02,SALESID0001,ITEM0383,201349,0,6.4,34.01333333333339,6.4
A01,PG02,SALESID0001,ITEM0383,201350,0,11.4,34.933333333333394,11.4
A01,PG02,SALESID0001,ITEM0383,201351,0,8.8,35.62666666666673,8.8
A01,PG02,SALESID0001,ITEM0383,201352,0,12.8,34.94666666666672,12.8
A01,PG02,SALESID0001,ITEM0383,201401,0,22.2,29.706666666666724,22.2
A01,PG02,SALESID0001,ITEM0383,201402,0,26.4,22.440000000000058,26.4
A01,PG02,SALESID0001,ITEM0383,201403,0,20.6,17.440000000000058,20.6
A01,PG02,SALESID0001,ITEM0383,201404,0,21.0,16.583333333333393,21.0
A01,PG02,SALESID0001,ITEM0383,201405,0,34.4,16.51222222222228,34.4
A01,PG02,SALESID0001,ITEM0383,201406,0,28.4,16.085555555555615,28.4
A01,PG02,SALESID0001,ITEM0383,201407,0,10.4,15.698888888888947,10.4
A01,PG02,SALESID0001,ITEM0383,201408,0,12.2,14.978888888888946,12.2
A01,PG02,SALESID0001,ITEM0383,201409,0,12.0,13.565555555555614,12.0
A01,PG02,SALESID0001,ITEM0383,201410,0,14.0,11.938888888888947,14.0
A01,PG02,SALESID0001,ITEM0383,201411,0,7.75,10.63222222222228,7.75
A01,PG02,SALESID0001,ITEM0383,201412,0,5.333333333333333,9.298888888888946,5.333333333333333
A01,PG02,SALESID0001,ITEM0383,201413,0,5.0,7.105555555555613,5.0
A01,PG02,SALESID0001,ITEM0383,201414,0,3.0,5.278888888888946,3.0
A01,PG02,SALESID0001,ITEM0383,201415,0,2.0,4.674444444444501,2.0
A01,PG02,SALESID0001,ITEM0383,201416,0,1.0,4.047777777777834,1.0
A01,PG02,SALESID0001,ITEM0383,201417,0,2.0,3.347777777777834,2.0
A01,PG02,SALESID0001,ITEM0383,201418,0,1.0,2.6144444444445005,1.0
A01,PG02,SALESID0001,ITEM0383,201427,0,1.0,2.2577777777778336,1.0
A01,PG02,SALESID0001,ITEM0384,201301,0,1.5,2.142222222222278,1.5
A01,PG02,SALESID0001,ITEM0384,201302,0,1.0,1.942222222222278,1.0
A01,PG02,SALESID0001,ITEM0384,201303,0,1.3333333333333333,1.9866666666667223,1.3333333333333333
A01,PG02,SALESID0001,ITEM0384,201304,0,2.8,2.1200000000000556,2.8
A01,PG02,SALESID0001,ITEM0384,201305,0,1.5,2.306666666666722,1.5
A01,PG02,SALESID0001,ITEM0384,201306,0,3.0,2.453333333333389,3.0
A01,PG02,SALESID0001,ITEM0384,201307,0,2.4,2.8000000000000558,2.4
A01,PG02,SALESID0001,ITEM0384,201308,0,3.6,3.053333333333389,3.6
A01,PG02,SALESID0001,ITEM0384,201309,0,2.0,3.1866666666667225,2.0
A01,PG02,SALESID0001,ITEM0384,201310,0,3.6666666666666665,3.360000000000056,3.6666666666666665
A01,PG02,SALESID0001,ITEM0384,201311,0,4.0,3.6311111111111667,4.0
A01,PG02,SALESID0001,ITEM0384,201312,0,3.8,3.6044444444445003,3.8
A01,PG02,SALESID0001,ITEM0384,201313,0,4.2,4.0244444444445,4.2
A01,PG02,SALESID0001,ITEM0384,201314,0,6.2,4.477777777777833,6.2
A01,PG02,SALESID0001,ITEM0384,201315,0,4.8,4.9977777777778325,4.8
A01,PG02,SALESID0001,ITEM0384,201316,0,3.5,4.971111111111167,3.5
A01,PG02,SALESID0001,ITEM0384,201317,0,3.6,5.171111111111167,3.6
A01,PG02,SALESID0001,ITEM0384,201318,0,5.4,5.3133333333333885,5.4
A01,PG02,SALESID0001,ITEM0384,201319,0,2.4,5.646666666666722,2.4
A01,PG02,SALESID0001,ITEM0384,201320,0,7.8,6.166666666666722,7.8
A01,PG02,SALESID0001,ITEM0384,201321,0,9.8,6.753333333333388,9.8
A01,PG02,SALESID0001,ITEM0384,201322,0,10.2,6.540000000000054,10.2
A01,PG02,SALESID0001,ITEM0384,201323,0,3.2,6.586666666666721,3.2
A01,PG02,SALESID0001,ITEM0384,201324,0,5.0,6.700000000000055,5.0
A01,PG02,SALESID0001,ITEM0384,201325,0,5.8,6.860000000000055,5.8
A01,PG02,SALESID0001,ITEM0384,201326,0,9.0,7.033333333333388,9.0
A01,PG02,SALESID0001,ITEM0384,201327,0,11.6,7.406666666666721,11.6
A01,PG02,SALESID0001,ITEM0384,201328,0,13.0,7.553333333333388,13.0
A01,PG02,SALESID0001,ITEM0384,201329,0,3.0,7.8200000000000545,3.0
A01,PG02,SALESID0001,ITEM0384,201330,0,5.5,7.423333333333388,5.5
A01,PG02,SALESID0001,ITEM0384,201331,0,5.2,7.410000000000054,5.2
A01,PG02,SALESID0001,ITEM0384,201332,0,6.0,7.450000000000054,6.0
A01,PG02,SALESID0001,ITEM0384,201333,0,8.0,7.463333333333387,8.0
A01,PG02,SALESID0001,ITEM0384,201334,0,8.0,7.263333333333388,8.0
A01,PG02,SALESID0001,ITEM0384,201335,0,10.0,6.850000000000055,10.0
A01,PG02,SALESID0001,ITEM0384,201336,0,13.8,6.543333333333389,13.8
A01,PG02,SALESID0001,ITEM0384,201337,0,4.25,6.916666666666722,4.25
A01,PG02,SALESID0001,ITEM0384,201338,0,3.0,8.350000000000055,3.0
A01,PG02,SALESID0001,ITEM0384,201339,0,5.6,10.64333333333339,5.6
A01,PG02,SALESID0001,ITEM0384,201340,0,6.0,12.883333333333388,6.0
A01,PG02,SALESID0001,ITEM0384,201341,0,6.0,12.590000000000055,6.0
A01,PG02,SALESID0001,ITEM0384,201342,0,5.4,12.190000000000055,5.4
A01,PG02,SALESID0001,ITEM0384,201343,0,8.4,11.790000000000054,8.4
A01,PG02,SALESID0001,ITEM0384,201344,0,8.6,11.083333333333387,8.6
A01,PG02,SALESID0001,ITEM0384,201345,0,27.0,11.200000000000053,27.0
A01,PG02,SALESID0001,ITEM0384,201346,0,39.6,11.480000000000052,39.6
A01,PG02,SALESID0001,ITEM0384,201347,0,39.6,11.520000000000051,39.6
A01,PG02,SALESID0001,ITEM0384,201348,0,3.6,11.493333333333386,3.6
A01,PG02,SALESID0001,ITEM0384,201349,0,2.0,11.480000000000052,2.0
A01,PG02,SALESID0001,ITEM0384,201350,0,4.0,11.733333333333384,4.0
A01,PG02,SALESID0001,ITEM0384,201351,0,3.2,12.08000000000005,3.2
A01,PG02,SALESID0001,ITEM0384,201352,0,6.0,11.813333333333384,6.0
A01,PG02,SALESID0001,ITEM0384,201401,0,7.2,10.346666666666717,7.2
A01,PG02,SALESID0001,ITEM0384,201402,0,6.2,8.053333333333383,6.2
A01,PG02,SALESID0001,ITEM0384,201403,0,5.6,5.668888888888938,5.6
A01,PG02,SALESID0001,ITEM0384,201404,0,5.8,5.682222222222271,5.8
A01,PG02,SALESID0001,ITEM0384,201405,0,9.2,5.682222222222271,9.2
A01,PG02,SALESID0001,ITEM0384,201406,0,13.6,5.526666666666716,13.6
A01,PG02,SALESID0001,ITEM0384,201407,0,4.6,5.446666666666716,4.6
A01,PG02,SALESID0001,ITEM0384,201408,0,5.0,5.135555555555604,5.0
A01,PG02,SALESID0001,ITEM0384,201409,0,5.2,4.744444444444493,5.2
A01,PG02,SALESID0001,ITEM0384,201410,0,3.8333333333333335,4.397777777777827,3.8333333333333335
A01,PG02,SALESID0001,ITEM0384,201411,0,3.8,4.091111111111159,3.8
A01,PG02,SALESID0001,ITEM0384,201412,0,2.0,3.7711111111111597,2.0
A01,PG02,SALESID0001,ITEM0384,201413,0,1.6666666666666667,3.246666666666715,1.6666666666666667
A01,PG02,SALESID0001,ITEM0384,201414,0,2.0,2.406666666666715,2.0
A01,PG02,SALESID0001,ITEM0384,201415,0,1.3333333333333333,2.233333333333382,1.3333333333333333
A01,PG02,SALESID0001,ITEM0384,201416,0,1.3333333333333333,2.0733333333333817,1.3333333333333333
A01,PG02,SALESID0001,ITEM0384,201417,0,1.0,2.082222222222271,1.0
A01,PG02,SALESID0001,ITEM0384,201418,0,1.0,1.9466666666667154,1.0
A01,PG02,SALESID0001,ITEM0384,201419,0,1.0,1.8666666666667155,1.0
A01,PG02,SALESID0001,ITEM0385,201301,0,1.3333333333333333,1.9333333333333822,1.3333333333333333
A01,PG02,SALESID0001,ITEM0385,201302,0,1.0,2.102222222222271,1.0
A01,PG02,SALESID0001,ITEM0385,201303,0,2.0,2.2488888888889376,2.0
A01,PG02,SALESID0001,ITEM0385,201304,0,2.6,2.3066666666667155,2.6
A01,PG02,SALESID0001,ITEM0385,201305,0,5.333333333333333,2.4577777777778267,5.333333333333333
A01,PG02,SALESID0001,ITEM0385,201306,0,1.8,2.5077777777778265,1.8
A01,PG02,SALESID0001,ITEM0385,201307,0,2.6,2.7477777777778267,2.6
A01,PG02,SALESID0001,ITEM0385,201308,0,3.0,2.8544444444444936,3.0
A01,PG02,SALESID0001,ITEM0385,201309,0,4.2,2.898888888888938,4.2
A01,PG02,SALESID0001,ITEM0385,201310,0,4.2,3.0188888888889376,4.2
A01,PG02,SALESID0001,ITEM0385,201311,0,2.2,3.0588888888889376,2.2
A01,PG02,SALESID0001,ITEM0385,201312,0,3.6,3.005555555555604,3.6
A01,PG02,SALESID0001,ITEM0385,201313,0,1.75,2.836666666666715,1.75
A01,PG02,SALESID0001,ITEM0385,201314,0,4.6,2.970000000000048,4.6
