,deposit,stock,label,PREDICT
2210,1530000000,66000000,diamond,diamond
2211,1770000000,66000000,diamond,diamond
2212,1680000000,80000000,diamond,diamond
2213,1750000000,63000000,diamond,diamond
2214,1560000000,55000000,diamond,diamond
2215,1900000000,36000000,diamond,diamond
2216,1540000000,79000000,diamond,diamond
2217,1480000000,64000000,diamond,diamond
2218,1410000000,37000000,normal,normal
2219,1650000000,44000000,diamond,diamond
2220,1790000000,72000000,vip,vip
2221,1960000000,43000000,diamond,diamond
2222,1300000000,53000000,normal,diamond
2223,1540000000,78000000,diamond,diamond
2224,1860000000,47000000,diamond,diamond
2225,1330000000,52000000,normal,normal
2226,1730000000,49000000,diamond,diamond
2227,1430000000,63000000,diamond,diamond
2228,1580000000,77000000,diamond,diamond
2229,1330000000,75000000,diamond,diamond
2230,1820000000,76000000,vip,vip
2231,1310000000,79000000,diamond,diamond
2232,1210000000,77000000,normal,normal
2233,2000000000,50000000,diamond,diamond
2234,1350000000,52000000,normal,normal
2235,1710000000,45000000,diamond,diamond
2236,1790000000,65000000,diamond,diamond
2237,1740000000,37000000,diamond,diamond
2238,1780000000,62000000,diamond,diamond
2239,1930000000,78000000,vip,vip
2240,1810000000,39000000,diamond,diamond
2241,1710000000,66000000,diamond,diamond
2242,1980000000,79000000,vip,vip
2243,1270000000,61000000,normal,normal
2244,1790000000,38000000,diamond,diamond
2245,1330000000,50000000,normal,normal
2246,1850000000,69000000,vip,vip
2247,1960000000,63000000,vip,vip
2248,1600000000,41000000,diamond,diamond
2249,1900000000,71000000,vip,vip
2250,1920000000,56000000,diamond,diamond
2251,1960000000,79000000,vip,vip
2252,1880000000,70000000,vip,vip
2253,1390000000,79000000,diamond,diamond
2254,1490000000,60000000,diamond,diamond
2255,1210000000,54000000,normal,normal
2256,1590000000,57000000,diamond,diamond
2257,1800000000,45000000,diamond,diamond
2258,1800000000,74000000,vip,vip
2259,1390000000,55000000,normal,normal
2260,1900000000,77000000,vip,vip
2261,1390000000,39000000,normal,normal
2262,1690000000,79000000,diamond,diamond
2263,1220000000,38000000,normal,normal
2264,1980000000,66000000,vip,vip
2265,1830000000,38000000,diamond,diamond
2266,1780000000,80000000,vip,vip
2267,1270000000,44000000,normal,normal
2268,1420000000,76000000,diamond,diamond
2269,1260000000,49000000,normal,normal
2270,1900000000,57000000,diamond,diamond
2271,1710000000,46000000,diamond,diamond
2272,1370000000,69000000,diamond,diamond
2273,1790000000,42000000,diamond,diamond
2274,1790000000,79000000,vip,vip
2275,1350000000,54000000,normal,diamond
2276,1460000000,50000000,normal,normal
2277,1530000000,40000000,normal,normal
2278,1740000000,38000000,diamond,diamond
2279,1950000000,66000000,vip,vip
2280,1240000000,57000000,normal,diamond
2281,1280000000,49000000,normal,normal
2282,1410000000,75000000,diamond,diamond
2283,1580000000,43000000,diamond,diamond
2284,1280000000,40000000,normal,normal
2285,1230000000,36000000,normal,normal
2286,1830000000,59000000,diamond,diamond
2287,1780000000,66000000,diamond,diamond
2288,1280000000,68000000,normal,normal
2289,1510000000,76000000,diamond,diamond
2290,1630000000,67000000,diamond,diamond
2291,1460000000,51000000,normal,normal
2292,1520000000,46000000,normal,normal
2293,1910000000,52000000,diamond,diamond
2294,1460000000,63000000,diamond,diamond
2295,1890000000,67000000,vip,vip
2296,1820000000,58000000,diamond,diamond
2297,1410000000,57000000,normal,normal
2298,1980000000,53000000,vip,vip
2299,1690000000,66000000,diamond,diamond
2300,1710000000,39000000,diamond,diamond
2301,1300000000,37000000,normal,normal
2302,1990000000,80000000,vip,vip
2303,1560000000,35000000,normal,normal
2304,1390000000,69000000,diamond,diamond
2305,1830000000,78000000,vip,vip
2306,1810000000,44000000,diamond,diamond
2307,1210000000,50000000,normal,normal
2308,1620000000,77000000,diamond,diamond
2309,1690000000,35000000,diamond,diamond
2310,1580000000,78000000,diamond,diamond
2311,1790000000,65000000,diamond,diamond
2312,1800000000,73000000,vip,diamond
2313,1530000000,75000000,diamond,diamond
2314,1960000000,45000000,diamond,diamond
2315,1520000000,78000000,diamond,diamond
2316,1720000000,40000000,diamond,diamond
2317,1340000000,45000000,normal,normal
2318,1720000000,62000000,diamond,diamond
2319,1600000000,80000000,diamond,diamond
2320,1910000000,52000000,diamond,diamond
2321,1640000000,62000000,diamond,diamond
2322,1210000000,75000000,normal,normal
2323,1720000000,61000000,diamond,diamond
2324,1310000000,55000000,normal,normal
2325,1900000000,75000000,vip,vip
2326,1240000000,67000000,normal,normal
2327,1250000000,74000000,normal,normal
2328,1830000000,80000000,vip,vip
2329,1960000000,78000000,vip,vip
2330,1310000000,79000000,diamond,diamond
2331,1630000000,53000000,diamond,diamond
2332,1560000000,73000000,diamond,diamond
2333,1310000000,39000000,normal,normal
2334,1990000000,71000000,vip,vip
2335,1510000000,59000000,diamond,diamond
2336,1560000000,54000000,diamond,diamond
2337,1700000000,41000000,diamond,diamond
2338,1350000000,45000000,normal,normal
2339,1700000000,73000000,diamond,diamond
2340,1320000000,73000000,diamond,diamond
2341,1660000000,78000000,diamond,diamond
2342,1780000000,47000000,diamond,diamond
2343,1230000000,38000000,normal,normal
2344,1360000000,57000000,normal,normal
2345,1420000000,71000000,diamond,diamond
2346,1380000000,62000000,normal,normal
2347,1880000000,71000000,vip,vip
2348,1900000000,44000000,diamond,diamond
2349,1730000000,45000000,diamond,diamond
2350,1200000000,36000000,normal,normal
2351,1260000000,44000000,normal,normal
2352,1680000000,65000000,diamond,diamond
2353,1520000000,72000000,diamond,diamond
2354,1830000000,41000000,diamond,diamond
2355,1780000000,70000000,diamond,diamond
2356,1360000000,43000000,normal,normal
2357,1480000000,71000000,diamond,diamond
2358,1560000000,48000000,diamond,diamond
2359,1620000000,70000000,diamond,diamond
2360,1640000000,58000000,diamond,diamond
2361,1610000000,69000000,diamond,diamond
2362,1340000000,43000000,normal,diamond
2363,1540000000,41000000,normal,normal
2364,1450000000,57000000,diamond,diamond
2365,1780000000,46000000,diamond,diamond
2366,1440000000,77000000,diamond,diamond
2367,1960000000,64000000,vip,vip
2368,1240000000,73000000,normal,normal
2369,1970000000,76000000,vip,vip
2370,1340000000,69000000,diamond,diamond
2371,1980000000,40000000,diamond,diamond
2372,1360000000,62000000,normal,normal
2373,1670000000,66000000,diamond,diamond
2374,1810000000,77000000,vip,vip
2375,1850000000,78000000,vip,vip
2376,1200000000,61000000,normal,normal
2377,1920000000,37000000,diamond,diamond
2378,1550000000,63000000,diamond,diamond
2379,1510000000,53000000,diamond,diamond
2380,1990000000,64000000,vip,vip
2381,1770000000,61000000,diamond,diamond
2382,1800000000,35000000,diamond,diamond
2383,1280000000,69000000,normal,normal
2384,1210000000,43000000,normal,normal
2385,1350000000,72000000,diamond,diamond
2386,1840000000,75000000,vip,vip
2387,1960000000,58000000,vip,vip
2388,1360000000,57000000,normal,normal
2389,1460000000,64000000,diamond,diamond
2390,1960000000,66000000,vip,vip
2391,1630000000,74000000,diamond,diamond
2392,1870000000,50000000,diamond,diamond
2393,1710000000,42000000,diamond,diamond
2394,1720000000,45000000,diamond,diamond
2395,1260000000,58000000,normal,normal
2396,1520000000,80000000,diamond,diamond
2397,1700000000,63000000,diamond,diamond
2398,1730000000,58000000,diamond,diamond
2399,1330000000,61000000,normal,normal
2400,1740000000,47000000,diamond,diamond
2401,1250000000,46000000,normal,normal
2402,1790000000,68000000,diamond,diamond
2403,1680000000,37000000,diamond,diamond
2404,1320000000,44000000,normal,diamond
2405,1560000000,36000000,normal,normal
2406,1980000000,69000000,vip,vip
2407,1620000000,35000000,normal,normal
2408,1610000000,58000000,diamond,diamond
2409,1920000000,73000000,vip,vip
2410,1380000000,44000000,normal,normal
2411,1310000000,77000000,diamond,diamond
2412,1950000000,56000000,vip,vip
2413,1470000000,51000000,normal,diamond
2414,1300000000,53000000,normal,diamond
2415,1680000000,78000000,diamond,diamond
2416,1880000000,37000000,diamond,diamond
2417,1530000000,39000000,normal,normal
2418,1350000000,70000000,diamond,diamond
2419,1280000000,79000000,diamond,diamond
2420,1450000000,41000000,normal,normal
2421,1760000000,39000000,diamond,diamond
2422,1750000000,65000000,diamond,diamond
2423,1530000000,66000000,diamond,diamond
2424,1930000000,51000000,diamond,diamond
2425,1460000000,47000000,normal,normal
2426,1580000000,58000000,diamond,diamond
2427,1460000000,53000000,normal,diamond
2428,1210000000,36000000,normal,normal
2429,1520000000,67000000,diamond,diamond
2430,1350000000,43000000,normal,normal
2431,1380000000,35000000,normal,normal
2432,1730000000,44000000,diamond,diamond
2433,1910000000,63000000,vip,vip
2434,1760000000,45000000,diamond,diamond
2435,1500000000,76000000,diamond,diamond
2436,1300000000,62000000,normal,normal
2437,1710000000,38000000,diamond,diamond
2438,1300000000,59000000,normal,normal
2439,1840000000,61000000,diamond,diamond
2440,1590000000,43000000,diamond,diamond
2441,1470000000,53000000,normal,normal
2442,1210000000,36000000,normal,normal
2443,1730000000,36000000,diamond,diamond
2444,1460000000,63000000,diamond,diamond
2445,1850000000,39000000,diamond,diamond
2446,1830000000,63000000,diamond,diamond
2447,1950000000,51000000,diamond,diamond
2448,1410000000,48000000,normal,diamond
2449,1680000000,72000000,diamond,diamond
2450,1410000000,80000000,diamond,diamond
2451,1930000000,41000000,diamond,diamond
2452,1670000000,39000000,diamond,diamond
2453,1390000000,36000000,normal,normal
2454,1350000000,76000000,diamond,diamond
2455,1720000000,67000000,diamond,diamond
2456,1940000000,56000000,diamond,diamond
2457,1950000000,77000000,vip,vip
2458,1540000000,42000000,normal,normal
2459,1740000000,46000000,diamond,diamond
2460,1230000000,64000000,normal,normal
2461,1210000000,73000000,normal,normal
2462,1370000000,47000000,normal,normal
2463,1960000000,71000000,vip,vip
2464,1460000000,66000000,diamond,diamond
2465,1540000000,69000000,diamond,diamond
2466,1410000000,69000000,diamond,diamond
2467,1260000000,72000000,normal,normal
2468,1780000000,73000000,vip,vip
2469,1810000000,38000000,diamond,diamond
2470,1950000000,62000000,vip,vip
2471,1600000000,45000000,diamond,diamond
2472,1370000000,76000000,diamond,diamond
2473,1340000000,80000000,diamond,diamond
2474,1750000000,60000000,diamond,diamond
2475,1350000000,67000000,diamond,diamond
2476,1730000000,50000000,diamond,diamond
2477,1630000000,47000000,diamond,diamond
2478,1520000000,42000000,normal,normal
2479,1520000000,70000000,diamond,diamond
2480,1820000000,76000000,vip,vip
2481,1740000000,79000000,vip,vip
2482,1660000000,60000000,diamond,diamond
2483,1570000000,50000000,diamond,diamond
2484,2000000000,61000000,vip,vip
2485,1250000000,76000000,diamond,diamond
2486,1530000000,41000000,normal,normal
2487,1400000000,53000000,normal,normal
2488,1260000000,62000000,normal,normal
2489,1290000000,61000000,normal,normal
2490,1530000000,57000000,diamond,diamond
2491,1800000000,78000000,vip,vip
2492,1330000000,72000000,diamond,diamond
2493,1990000000,53000000,vip,vip
2494,1730000000,75000000,diamond,diamond
2495,1760000000,39000000,diamond,diamond
2496,1920000000,62000000,vip,vip
2497,1440000000,55000000,normal,normal
2498,1590000000,38000000,normal,normal
2499,1570000000,47000000,diamond,diamond
2500,1570000000,58000000,diamond,diamond
2501,1500000000,68000000,diamond,diamond
2502,1960000000,42000000,diamond,diamond
2503,1640000000,48000000,diamond,diamond
2504,1230000000,36000000,normal,normal
2505,1820000000,48000000,diamond,diamond
2506,1370000000,73000000,diamond,diamond
2507,1890000000,46000000,diamond,diamond
2508,1650000000,78000000,diamond,diamond
2509,1430000000,44000000,normal,diamond
2510,1410000000,68000000,diamond,diamond
2511,1780000000,48000000,diamond,diamond
2512,1800000000,42000000,diamond,diamond
2513,1750000000,60000000,diamond,diamond
2514,1800000000,35000000,diamond,diamond
2515,1250000000,36000000,normal,normal
2516,1870000000,66000000,vip,vip
2517,1350000000,62000000,normal,normal
2518,1260000000,56000000,normal,normal
2519,1450000000,46000000,normal,normal
2520,1920000000,53000000,diamond,diamond
2521,1920000000,36000000,diamond,diamond
2522,1480000000,73000000,diamond,diamond
2523,1490000000,52000000,diamond,diamond
2524,1230000000,53000000,normal,normal
2525,1300000000,45000000,normal,normal
2526,1330000000,73000000,diamond,diamond
2527,1460000000,48000000,normal,normal
2528,1360000000,46000000,normal,normal
2529,1500000000,53000000,diamond,diamond
2530,1340000000,71000000,diamond,diamond
2531,1920000000,80000000,vip,vip
2532,1730000000,45000000,diamond,diamond
2533,1880000000,39000000,diamond,diamond
2534,1510000000,75000000,diamond,diamond
2535,1760000000,61000000,diamond,diamond
2536,1800000000,38000000,diamond,diamond
2537,1980000000,67000000,vip,vip
2538,1620000000,50000000,diamond,diamond
2539,1870000000,76000000,vip,vip
2540,1760000000,71000000,diamond,diamond
2541,1480000000,55000000,diamond,diamond
2542,1490000000,74000000,diamond,diamond
2543,1580000000,47000000,diamond,diamond
2544,1520000000,64000000,diamond,diamond
2545,1570000000,73000000,diamond,diamond
2546,1610000000,56000000,diamond,diamond
2547,1670000000,64000000,diamond,diamond
2548,1640000000,48000000,diamond,diamond
2549,1620000000,67000000,diamond,diamond
2550,1800000000,59000000,diamond,diamond
2551,1740000000,49000000,diamond,diamond
2552,1940000000,39000000,diamond,diamond
2553,1800000000,49000000,diamond,diamond
2554,1630000000,56000000,diamond,diamond
2555,1210000000,48000000,normal,normal
2556,1830000000,55000000,diamond,diamond
2557,1560000000,73000000,diamond,diamond
2558,1780000000,36000000,diamond,diamond
2559,1830000000,63000000,diamond,diamond
2560,1970000000,79000000,vip,vip
2561,1900000000,42000000,diamond,diamond
2562,1290000000,76000000,diamond,diamond
2563,1700000000,40000000,diamond,diamond
2564,1290000000,61000000,normal,normal
2565,1610000000,72000000,diamond,diamond
2566,1680000000,42000000,diamond,diamond
2567,1630000000,68000000,diamond,diamond
2568,1360000000,51000000,normal,normal
2569,1860000000,80000000,vip,vip
2570,1460000000,54000000,normal,normal
2571,1640000000,79000000,diamond,diamond
2572,1720000000,56000000,diamond,diamond
2573,1480000000,46000000,normal,normal
2574,1620000000,59000000,diamond,diamond
2575,1600000000,43000000,diamond,diamond
2576,1580000000,60000000,diamond,diamond
2577,1310000000,66000000,normal,normal
2578,1500000000,62000000,diamond,diamond
2579,1820000000,66000000,diamond,diamond
2580,1980000000,56000000,vip,vip
2581,1960000000,48000000,diamond,diamond
2582,1460000000,67000000,diamond,diamond
2583,1490000000,57000000,diamond,diamond
2584,1910000000,48000000,diamond,diamond
2585,1490000000,61000000,diamond,diamond
2586,1650000000,61000000,diamond,diamond
2587,1960000000,41000000,diamond,diamond
2588,1210000000,53000000,normal,normal
2589,1890000000,37000000,diamond,diamond
2590,1620000000,37000000,normal,normal
2591,1290000000,71000000,normal,normal
2592,1380000000,79000000,diamond,diamond
2593,1540000000,51000000,diamond,diamond
2594,1770000000,62000000,diamond,diamond
2595,1440000000,45000000,normal,normal
2596,1330000000,52000000,normal,normal
2597,1550000000,35000000,normal,normal
2598,1630000000,45000000,diamond,diamond
2599,1460000000,35000000,normal,normal
2600,1590000000,80000000,diamond,diamond
2601,1200000000,52000000,normal,normal
2602,1980000000,58000000,vip,vip
2603,1250000000,48000000,normal,normal
2604,1820000000,47000000,diamond,diamond
2605,1460000000,74000000,diamond,diamond
2606,1360000000,79000000,diamond,diamond
2607,1450000000,47000000,normal,normal
2608,1300000000,53000000,normal,diamond
2609,1730000000,66000000,diamond,diamond
2610,1430000000,64000000,diamond,diamond
2611,1830000000,56000000,diamond,diamond
2612,1910000000,47000000,diamond,diamond
2613,1880000000,69000000,vip,vip
2614,1560000000,55000000,diamond,diamond
2615,1470000000,80000000,diamond,diamond
2616,1590000000,45000000,diamond,diamond
2617,1620000000,76000000,diamond,diamond
2618,1790000000,50000000,diamond,diamond
2619,1230000000,46000000,normal,normal
2620,1820000000,44000000,diamond,diamond
2621,1200000000,74000000,normal,normal
2622,1930000000,66000000,vip,vip
